1;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCx¡NvÑ™Rƒ/
2;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
3;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
4;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
5;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCDDBBNxùn
6;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
7;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
8;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCCCDB[{¥o
9;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
10;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
11;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCEEBDÓ{√o
12;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
13;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCò
14;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC!€
15;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
16;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
17;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
18;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
19;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCD&
20;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
21;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
22;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCd
23;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCd
24;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC#
25;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCH
26;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
27;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
28;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCd
29;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCx-
30;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
31;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCC%
32;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
33;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
34;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
35;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCD&
36;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
37;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBCd
38;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
39;0.0;DBBBBBBDDBECCECCDCECCCEEBDDBDBDCDBDBDCECDCEBBEEEBDBBDDBEEBBC
