1;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCx¡NvıV÷î°
2;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
3;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
4;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
5;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCBBBE¥∞äÂE
6;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
7;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
8;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
9;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
10;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCd
11;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
12;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
13;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCd
14;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCB&
15;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
16;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC@#
17;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
18;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCB$
19;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCB'
20;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
21;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
22;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCd
23;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCd
24;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
25;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
26;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCP)‘
27;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
28;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCd
29;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
30;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCd
31;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCd
32;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
33;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC86
34;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCd
35;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCH,‘
36;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
37;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCd
38;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCB%
39;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCD#
40;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBCx
41;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
42;0.0;DDCDDCECCEBBBECEBEEBECDCDCECDCEBDDBEBEBEBDDDCDBBBECCDCCCDDBC
